track,tags
53517,"35,146"
1686,"0,91"
62425,"23,228"
20403,"0,14,163"
57650,"0,14,163"
57215,"2,24,26"
60729,"1,2,17,45,119"
49332,23
61604,"2,3,24,43"
57584,"2,8,23,26,180"
23111,"0,35,73,233"
29232,"5,35,146,227,244"
48527,"0,4,10,35,73,112,226"
59511,"2,3,6,236"
7683,"0,33,181"
26889,"3,9,35,47,73,233"
46606,"5,254"
23331,"6,122,162"
23332,"0,12,30,52"
28567,"0,33,126,181"
72356,"0,120"
31068,"3,19,106"
67706,"6,9,23,173,246"
10583,"2,36"
28610,"6,23,228"
64996,"0,128"
71511,"35,143,233,244"
8535,"35,143,233,244"
73780,"0,2,6,23,142,187,209"
30213,"1,2,13"
36997,"0,5,14,130,226"
35016,"0,120"
43222,"6,158,215"
22973,"0,20,33,120,126"
11817,"6,24,122,158,162"
49072,"0,1,7,45,64,83,180"
52061,"0,56,107"
49625,"0,107"
50959,"2,38,41"
21399,"1,43,76,183,195"
74288,"35,191"
64818,"35,143,244"
71864,"5,102"
39954,"1,203"
59272,"0,20,42,56"
59488,"2,26,41"
27158,"6,170,201"
61706,"5,9,55,75"
73459,"0,46,59"
19743,"23,228"
16465,"23,173,214"
12316,"1,2,25,26,41"
72135,"0,3,19,22"
41764,"0,4,16,140"
68548,"1,23,243"
31994,"2,23,160,234"
74501,"0,139"
53843,"35,143,244"
48127,"35,143,244"
1806,"3,23,160"
14395,"28,182"
8825,"0,2,3,6,8,9,19,22,32,40,47,59,103,116,117,187"
32582,"0,253"
41928,"0,18,68,132"
55908,"0,94,226"
75008,"3,19,236"
67835,"9,23,47"
31114,"0,10,18,156"
17912,"2,3,36"
37583,"28,251"
61568,"0,18,111,222"
38289,"1,6,9,23,117,123,198,204,239"
69809,"0,142"
30567,"0,120,181"
35234,"1,18,224"
18466,"0,2,7,8,209"
18294,"43,183"
21147,"35,112"
22186,"0,10,80"
16939,"3,19,28,34,186"
13679,"35,143"
1202,"35,112,143,146"
45175,"6,103,117,187"
70301,"0,2,8,24,26,61,213"
2643,"23,214"
72179,"5,104"
64630,"1,9,45,141"
69015,"9,55,141"
68909,"0,9,28,32,40,51,194"
57756,"2,5,75,96"
69406,"0,7,22,90"
36202,"6,170"
6517,"43,225"
13340,"0,57,60,91"
72939,"0,18,42,49"
66244,"0,139,188"
18838,"23,207"
1509,"0,94"
47100,"23,134,169"
35019,"0,18,42,152"
61989,"0,3,59"
29613,"9,32,155,194"
19002,"1,3,6,11,12,19,72,76,170"
26572,"1,3,23,72,121,124"
46098,"6,23,134,151"
58527,"23,173"
8684,"0,23,35,207"
48932,"6,39"
18994,"6,39"
10870,"0,128"
21534,"0,2,4,179"
16277,"2,9,45"
68602,"0,4,14,23,49"
59925,"23,35,191"
46126,"0,2,3,8,19,23,134"
6895,"3,155,240"
54429,"23,207,228"
22605,"1,6,70"
42448,"0,10,73"
28731,"0,1,12,13"
11139,"0,4,16,28,46,88,130"
47471,"0,16,125,163"
16063,"6,39,72,98"
4836,"1,2,203"
50709,"1,2,21,23,234"
65919,"0,2,7,27,35,64,73"
12900,"2,9,32,45,47"
29513,"0,8,142"
18201,"0,166"
48665,"5,68,75"
40354,"2,3,61,200"
32256,"0,16,163"
13315,"5,89"
47923,"2,5,75,230"
39927,"0,40,51,80"
41060,"35,146"
10001,"0,2,4,16,48,60"
14355,"1,5,74,75,180"
70567,"0,20,56"
8738,"0,30,125,163"
28632,"2,3,6,236"
70449,"0,5,94"
68352,"0,1,17,48,74,90"
7872,"0,4,10,73"
71301,"6,151"
33145,"0,42"
47625,"23,214"
37256,"1,21,92,223"
39273,"2,6,24,26,43,137,183,252"
59051,"5,6,9,117,243"
21774,"1,2,13,119"
26552,"1,15,98,108,131"
60117,"1,2,41,92,119,196"
71872,"1,2,15,41,119,196"
38233,"1,21,53,76"
44761,"6,170,175"
53793,"6,39,201"
44798,"3,6,39"
22725,"6,39,170,175"
32180,"6,170,175"
65545,"6,23,151,173,234"
28434,"0,8,40,69"
64796,"1,17,29,220"
60199,"1,17,21,29,220"
5134,"1,2,13,17"
61741,"5,17,68,89,197,254"
20788,"3,43,225"
63386,"1,87,137"
57741,"43,225"
36019,"1,11,92,119"
12082,"1,11,71,119,123,167,196,237"
29859,"1,13,29,66"
59444,"5,75,104"
4030,"0,1,2,8,12,13,17,83"
55932,"1,92,119,250"
13972,"6,23,151"
1939,"0,14,30"
48508,"1,15,64,178"
74134,"1,21,76"
66364,"0,14"
7142,"0,8,14,176"
43872,"0,181"
21554,"0,4,31,48"
66707,"5,227"
26175,"0,125,163"
37590,"0,181"
61523,"6,117"
35343,"0,2,3,8,34,59"
48287,"23,43,121,183"
62379,"6,122,158,162,187"
45702,"0,2,8,41,128,176"
35823,"0,42"
52864,"0,140"
72949,"5,68,102,118"
19525,"1,21,218"
70313,"28,182"
12443,"28,182"
58,"1,17,25"
19588,"6,145,158,241"
68972,"35,64,73,112"
44062,"35,64,73,112"
69624,"6,170"
47902,"23,173,246"
9999,"3,238"
33643,"1,18,224"
32064,"3,238"
16897,"1,5,12,29,99"
36062,"3,19,34"
22775,"3,9,23,32,173,246"
69832,"3,19"
56507,"5,89,230"
23785,"2,3,19"
41407,"0,7,10"
14592,"23,214"
31545,"1,219"
25588,"6,158,187"
8255,"0,7,77"
57407,"0,3,8,9,23,246"
8238,"6,9,47,85,93,151"
6536,"35,112"
16542,"0,7,57,59"
60623,"5,89,102,254"
72973,"1,15,123,219"
67205,"1,21,78"
49647,"1,5,15,54,123"
6051,"1,11,199"
2649,"1,5,15,74,96,118,123"
52595,"0,139"
46226,"0,10,28,40,57,59,90,168"
7364,"5,89"
59069,"1,25,172"
70804,"6,162"
62958,"0,213,253"
62687,"1,11,72"
5363,"28,168"
50218,"0,31"
26796,"0,2,7,8,46,84"
21056,"0,20,33,189"
1368,"1,15,199"
58118,"3,6,177"
22546,"1,6,63,72,93,121"
25548,"1,25,44,243"
15211,"1,62,138"
40361,"0,16,148"
18264,"0,16,128,226"
31063,"1,12,78,83,113"
44686,"6,9,81,103"
50874,"0,20,111"
3726,"0,7"
70295,"0,3,6,9,28,34,40,47,81,116"
11388,"0,1,11,52,77,110"
28505,"5,89"
47271,"2,23,61,214"
23370,"2,3,61,176"
531,"1,62"
27811,"3,147"
70037,"0,1,2,11,15,24,144"
39382,"3,6,28,101,162"
58503,"0,7,12,59,90"
33393,"0,2,3,8,34,59"
50754,"0,2,60,80,132"
40733,"1,5,15,63,70,96"
53362,"0,22,38,59"
40382,"1,5,15,63"
39223,"1,99,219"
76383,"5,197"
49965,"6,145,158"
18257,"0,1,4,7,17,25"
69739,"43,121,183,194,252"
30137,"2,6,24,122"
54933,"1,13,119"
66949,"35,143"
41784,"2,23,26,228,234"
5871,"1,5,9,17,37,45,64,85,96,167,227"
67889,"0,3,16,51,69"
3894,"43,121,137,252"
12993,"5,9,55"
64242,"0,3,9,19,35,38,51,64,73,85,112,124,191"
59199,"1,35,143,244"
4655,"0,3,10,22"
2295,"1,44"
41586,"6,101,117"
72400,"6,9,117"
70910,"0,1,3,11,19,43,98,106,135,200,225"
48736,"1,13,167"
68025,"0,1,11,15,18"
45926,"1,11,15,50,71,83,99"
990,"0,65,188"
13381,"35,244"
42417,"1,2,13,36"
38173,"1,78"
59924,"0,33,181"
74573,"1,5,9,15,23,35,63,96"
29077,"0,2,8"
11320,"3,6,61,101"
63264,"1,18,224"
49857,"1,18,224"
32405,"3,12,43,98,135"
56706,"9,32,45,231"
72218,"0,2,8,9,23,26,32,47"
44029,"6,158"
43822,"0,1,2,5,8,9,13,17,21,26,37,45,62,96,104,157,163,164"
6340,"0,10,132"
61447,"1,13,119,218,223"
30046,"0,49,94,156"
18469,"0,67,148"
29695,"1,98,129"
63065,"5,23,208"
35071,"3,106"
59299,"0,1,5,6,9,15,47,83,175"
42591,"0,16,28,40,69"
4294,"2,35,64,143,244"
28937,"6,122,232"
46519,"1,6,9,15,32,39,93,117,141"
37661,"6,39,170,175"
18616,"1,92,113"
54724,"23,246"
39374,"2,3,19,41"
47325,"0,181"
57749,"1,83,123,178,239"
62003,"9,23,47,141,169,198"
54307,"1,9,15,17,32,47,70,74,83,99,167"
76634,"0,1,2,5,51,86,99,104"
58521,"2,6,24,158"
63845,"0,8,125,163"
62131,"1,5,254"
57017,"0,18,49"
35279,"1,17,87"
26023,"0,1,2,30,84,148"
68895,"1,17,178"
23643,"6,9,23,117,177,215,241,246"
20493,"0,69,130"
55456,"0,2,8,23,26,38,228"
24333,"2,24,248"
45097,"1,2,17,25,98"
3283,"3,28,182"
1969,"6,28,122"
65109,"35,146"
73104,"0,166"
21003,"1,3,6,39,201"
5906,"9,32,141"
74516,"0,46,114"
6581,"23,228"
2137,"6,39,43,183,252"
74585,"28,168"
60229,"2,24,26"
38445,"0,9,46,59,130"
39086,"1,15,167"
19166,"0,2,23,46,61,214"
24102,23
65681,"0,1,13,17,67"
11073,"1,15,21,25"
73756,"3,236"
54613,"0,33,181"
54616,"0,1,6,9,44,55,103"
71735,"2,61,248"
10220,"0,14,88"
44343,"6,9,32,141,162"
45002,"0,51,69,163"
54583,"1,9,45,203"
30495,"1,5,17,25,62,63,70,157"
14278,"0,48,67,129"
33530,"6,39,116"
39255,"0,235"
5740,"0,14,30,31,88"
59221,"0,115,253"
32877,"0,1,2,8,13,86,250"
53532,"0,52"
24846,"0,31,88,153"
18788,"5,102,127"
11738,"0,10,18,52,222"
75593,"1,5,12,54,63"
66405,"23,173"
50235,"0,14,126"
4767,"0,2,57,90"
49157,"0,10,136"
5589,"1,70"
55298,"0,111"
23103,"6,81,93"
49836,"3,124"
11715,"6,24,28,85,101,122,158"
10939,"3,19"
66027,"0,1,4,15,67,209"
74691,"1,2,12,13,48,54,74,129"
37289,"0,6,48,84,90,95,170"
7437,"6,145"
20437,"0,18,20,33,56,97"
49982,"0,4,12,135"
36313,"0,94"
34387,"0,1,2,10,12,14,18,35,95"
69471,"0,1,11,18,52,149,189"
76557,"3,6,28,34,162,186,247"
23223,"0,12,31,43,52,95,183"
30636,"0,1,11,95,129,154"
9558,"0,1,14,29,95"
76316,"0,1,13,48,60,67"
12200,"1,43,98,225"
55849,"1,25,180"
52198,"0,3,7,90"
30665,"0,31,88"
31704,"0,28,40,247"
62395,"0,20,111"
4300,"6,162"
45519,"0,59,114"
56593,"5,89,127,197"
6494,"0,2,10,115,253"
34110,"1,6,9,15,32,167"
3129,"0,126"
23718,"1,11,50"
14469,"0,1,2,4,5,7,13"
61133,"1,5,157"
66417,"1,12,13"
75429,"0,52,56"
53766,"0,1,4,8"
56086,"0,18,49"
57567,"1,44,53"
13406,"1,17,87"
34551,"1,25,53"
54937,"0,7,10,52"
4585,"0,3,10,236"
4018,"0,33,107,120"
6688,"2,6,24"
47147,"0,23,35,207"
27269,"6,23,151,173"
57488,"1,66,218"
47107,"43,121,195"
58518,"3,19,34"
4395,"28,221,251"
55202,"0,67"
681,"0,56,88"
7184,"0,1,12,50,97,192,220"
26400,"1,43,225"
58667,"5,75,104,227"
74599,"6,170,201"
38626,"0,16,176"
14106,"0,16,176"
55312,"0,1,37,50,52,97,138,192"
36826,"0,2,3,19,26,28,34,38,59,147"
42605,"1,5,15,17,70,96,99,138,144,157,219,254"
25486,"6,151,158"
30098,"2,3,26,36"
31410,"0,2,36,48"
3289,"6,39,93,162"
50972,"1,3,6,72,93,232"
72202,"1,3,19,38,72,106"
68357,"0,14,79"
15137,"1,5,70,118"
62606,"0,49,100,156"
61130,"5,89,230"
50695,"2,36"
24524,"23,134,204"
35722,"3,43,106,225"
7582,"1,11,12,31"
57008,"1,5,96"
18444,"28,221"
57542,"43,195"
47512,"0,7,80"
34355,"1,37,123"
72726,"23,177"
74613,"0,30"
61007,"1,5,13,104,250"
60220,"0,4,6,9,116,122"
51465,"5,89"
12730,"0,136"
55076,"0,77"
50025,"1,37,174"
75110,"0,14,42,226"
65524,"28,221,251"
64378,"3,43,106,183"
50989,"19,28,155,186"
39594,"5,68"
2080,"0,2,7,38,90"
45825,"0,1,7,17"
19373,"2,3,23,134,169"
7511,"1,11,12,64,76"
22211,"1,15,50"
35488,"1,5,15,63,70,96"
65760,"0,2,3,36"
42035,"28,168,186,251"
2901,"0,16,125"
44815,"1,167"
26438,"0,1,15,74"
3833,"2,3,43,195"
44481,"6,215"
17576,"0,33"
43493,"0,1,12,74,90"
55845,"1,11,54,138"
28175,"6,43,121,170,183"
76015,"0,2,38"
48830,"0,235"
25266,"1,44,53"
33854,"35,146"
50263,"3,6,9,32,34,81,103,116,155"
38945,"0,20"
62659,"2,3,19,23,124,169"
58598,"0,1,11,50,52,129,149"
20097,"3,19,34"
58121,"1,13,135,248"
24620,"1,5,63,118"
34478,"2,23,26,36"
53901,"3,6,34,162"
71153,"3,6,34,162"
37062,"0,111,132"
63157,"1,92,144,218"
44488,"1,17,72,229"
71992,"0,88,111,153"
3334,"0,33,56"
39192,"0,31,255"
29044,"6,122,162"
32945,"0,16,40,128"
60422,"0,1,2,13,48,60,67,87"
4621,"0,49"
18421,"6,145,215"
47353,"0,142"
65616,"0,4,8,10,73,114"
8631,"43,137"
10868,"2,101"
65719,"1,3,17,37,64,96,236"
13712,"0,7,52"
21994,"6,215"
34017,"1,9,15,178"
36043,"0,7,48"
75333,"0,5,14,35,102,112"
19563,"2,23,160,234"
26034,"0,1,135"
15584,"3,43,106,183"
47728,"0,33"
11861,"0,14,79"
45229,"0,42"
53444,"2,9,23,134,169"
52912,"2,9,23,134,169"
3400,"0,114"
41334,"0,4,94"
66227,"2,23,160"
16471,"1,3,23,134,169,239"
33186,"5,102,133"
66814,"0,30"
8844,"1,70,83,99"
74762,"0,19"
41309,"9,85,155"
28929,"1,11,37,62,172"
404,"0,4,40"
32236,"0,42,56"
62292,"0,1,9,28,54,155"
75688,"0,6,9,12,30,84"
60580,"0,10,46,114,166"
57640,"0,1,4,5,9,11,17,108,128,197,212"
46214,"0,7,38"
47882,"1,2,86"
63390,"6,215"
37294,"0,52,77"
64658,"3,106"
24675,"0,33,52"
25170,"0,67"
23238,"0,88"
8795,"3,23,38,160"
63800,"2,6,36,122,176,243"
66276,"1,6,9,81,93,103,116,167"
37065,"1,6,9,81,93,103,116,167"
26476,"3,106"
38695,"3,19"
74145,"0,30,148"
4057,"1,3,6,9,44,123,198"
42088,"0,52,77"
19181,"35,146"
28143,"43,183,195"
30391,"1,13,250"
73935,"6,23,151"
41594,"0,1,43,84,248"
23088,"0,3,19,43,137,225"
73265,"0,10,176"
30987,"28,247"
12512,"43,121,137"
71056,"5,197"
66161,"0,6,81,103,116"
28319,"0,20,126,181"
15495,"0,1,4,15,35,38,64,83,143,180,191,233,244"
53656,"1,11,12,131"
69089,"6,23,177"
10790,"0,4,140"
32377,"0,94,95"
34686,"5,89,230"
56023,"35,146"
44915,"6,9,47,101,187"
34148,"1,72"
1286,"6,26,38,39"
15938,"0,114"
41763,"0,142,209"
37187,"3,34,147"
38710,"6,35,73,122,151"
33458,"0,69,130"
13655,"0,3,6,19,23,35,73,81,151,236,248"
46076,"0,12,95,129"
44922,"9,32,47,55,85,155"
69536,"0,30,148"
1204,"0,1,7,29"
48261,"0,1,2,3,19,36,46"
54543,"0,6,81,159"
6469,"3,236"
27992,"2,3,6,36,39,187"
21665,"1,13,17,45,250"
50077,"0,91"
23779,"1,13,86"
16244,"3,23,43,160"
3058,"1,206"
58645,"0,114,166"
64864,"0,16,125,163"
23799,"0,31,213,253"
57474,"0,18"
1408,"0,4,226"
43525,"0,40,46"
45936,"0,2,9,28,40,46,57,69,114,142,166,168,202,247"
66019,"0,3,6,30,31,84,116,117,149,201,255"
54633,"0,30,52"
9412,"0,1,29"
43775,"1,2,15"
4320,"0,1,33,87,108"
64518,"1,2,86,119,180,196"
6573,"1,71"
2804,"5,102,127,133"
25995,"1,23,74,180,204,207"
37124,"6,187"
48737,"1,21,144"
13571,"6,39"
61040,"5,23,89,230"
22056,"0,3,9,19,35,38,51,64,73,85,112,124,191"
62813,"0,4,94"
54906,"35,143"
23195,"0,2,8,9,23,134"
27743,"1,12,72,110"
5412,"1,2,184"
75209,"0,18,80"
38419,"0,4,14,29,42,60,94,107"
48148,"0,31"
29317,"9,28,32"
32718,"0,1,33,62,83,144"
18056,"28,221"
34362,"1,25,250"
16503,"6,39,81,103,117,151,215"
61996,"1,11,12,21,110,165"
3278,"3,147"
45161,"43,183,195"
26319,"0,1,2,7,17,57,90,115"
66704,"1,15,25,64,180"
40266,"6,248"
49615,"0,1,29,66,78,212"
37911,"0,1,138"
52008,"1,25,172"
42385,"0,1,4,15,67,209"
63961,"0,1,17,25,50,109,249"
69346,"1,25,86,109"
6905,"0,1,4,16,37"
46829,"2,36"
38490,"1,6,9,47,85,178,180,243"
26860,"5,70"
8862,"3,200"
63915,"3,6,232,236"
236,"0,4,22,40,46,59,69,90,114,130,142,166"
26878,"0,4,22,40,46,59,69,90,114,130,142,166"
76140,"6,23,93,134,169,177,228"
74673,"0,166"
34170,"0,6,12,95"
71151,"1,17,72,229"
36065,"0,1,2,13,17,99"
16788,"1,64,206"
61516,"1,29,50,62,63,64,76"
57834,"1,17,25,203"
26862,"43,195"
17491,"9,45,47,103"
4806,"1,15,44,110"
55773,"1,5,50,62,138,157,206,254"
57235,"23,208"
63168,"28,40,182"
57519,"23,204,207"
61769,"0,10,16,18"
14328,"1,44,53"
63485,"1,83,109"
72808,"0,4,60"
318,"2,23,24,26,160"
41469,"0,1,2,8,26,41,86"
10367,"1,11,17,29,108,131"
52011,"0,6,201"
4683,"1,5,6,122,232"
42906,"2,6,23,26,101,228"
33356,"0,7,10,31,57,255"
33339,"1,2,5,6,9,11,13,15,24,35,48,55,70,74,93,101,118,177,190"
71010,"0,1,2,13,26,51,129"
8452,"0,166"
38883,"1,5,12,17,95,96,157"
66021,"6,122,162,187"
49663,"0,1,77,87"
72277,"23,134,169,204"
64137,"0,8,40,69,130"
40585,"3,160"
41780,"3,6,35,116,125,191"
32827,"0,2,8,46,51"
35432,"0,3,236"
15835,"0,46,57"
7579,"0,2,77,90"
66248,"6,158,215"
70624,"6,9,39,85,93,116"
1768,"1,17,29"
37659,"2,6,24,39,129"
76587,"1,2,25,26,86,239"
44198,"0,2,28,40,46,125"
12602,"2,36"
71050,"1,2,23,119,180"
11190,"0,1,33,56,108,129"
44596,"0,1,4,77,129"
11267,"0,94"
29295,"5,75"
75288,"1,3,15,64,81"
18674,"23,134"
71674,"0,4,7,211"
76022,"5,75,96,104"
67990,"9,23,32,119"
37511,"2,3,34,147"
37148,"6,39,170"
74785,"0,10"
4861,"2,3"
63838,"0,20,56"
43285,"0,235"
54338,"0,18,222"
73277,"1,5,62,64,96"
21227,"2,41"
47524,"1,164"
27078,"3,34"
12161,"0,49,156"
23580,"43,121,195"
9146,"9,32,47"
1384,"6,81,103,151,241"
5301,"2,36"
9836,"0,114"
15800,"0,2,67,69,84,95,128"
18213,"3,19"
13812,"0,33,126,181"
8877,"0,126,148"
254,"0,128"
47545,"1,6,23,93,103,134,177,243"
23344,"1,96"
36554,"1,15,29,50,220"
42500,"3,124"
62540,"0,2,8,115"
45083,"1,15,37,62,245"
49786,"0,10,18,97,222"
34467,"0,4,14,16"
11334,"6,158"
50606,"23,207"
72492,"23,169,228"
20805,"0,1,71,100,109"
14997,"0,14,16"
51185,"0,105"
62912,"0,16,30"
1597,"0,7,31"
22692,"1,18,224"
12513,"2,35,96,112,191"
15188,"0,14,148"
34590,"0,3,10,19,34,106,147"
7262,"2,24,194"
8767,"0,20,139"
19671,"5,197"
17572,"0,3,30,95,236"
2503,"0,28,40"
43125,"28,85,247"
42139,"0,3,19"
30713,"0,7,67,97"
52815,"3,19"
12427,"2,27"
1466,"5,89,127,230"
42767,"5,89,127,230"
71076,"1,12,13,66,76,87"
10493,"0,4,29"
39895,"9,47,198,202"
12562,"2,23,160,234"
60284,"5,118"
40287,"1,92,119,155"
73292,"0,1,2,3,4,8,12,19,29,37,38,43,59,67,87,98,108,135,137,183,248"
5054,"1,2,3,12,19,29,34,41,43,87,98,135,137,183,248"
11419,"0,7,52,149"
35191,"0,10,156"
45851,"0,65"
398,"0,4,16,94"
25356,"1,13,17,29"
22123,"0,79,105,181"
42821,"0,30"
69270,"28,221"
6799,"1,18,218,223"
23064,"0,14,16,125"
53121,"1,2,5,26,55,86"
15452,"5,6,68,118"
52082,"5,6,68,118"
70475,"9,32,85"
28952,"0,111"
5505,"0,7,154"
5209,"3,9,194"
1174,"1,5,15,21,44,123,178"
12636,"0,20"
34896,"9,23,32,134"
15578,"0,105,188"
19793,"0,12,18"
8901,"1,62"
76099,"0,20,49"
54917,"0,153,216"
72393,"0,14"
61461,"0,20"
4936,"0,1,11,20,33,56"
32791,"0,166"
58349,"0,2,8,24,36"
51582,"23,160"
20349,"9,47"
31972,"1,17,29,66"
15787,"0,16,128"
4643,"1,72"
7266,"1,17,21,29,66,220"
59804,"0,3,10,19,22,136"
22365,"0,14,79,152"
71,248
41421,"0,2,213"
68014,"0,14,42,226"
13682,"0,188"
21947,"1,50"
14855,"6,101,162"
53180,"0,107"
2212,"0,8,129"
2157,"23,207"
10657,"23,173"
40207,"1,2,35,41,119,196"
27894,"0,4,7,8,40"
12070,"3,19,200"
26441,"2,24,26,43,252"
35291,"28,168"
31405,"6,162"
52991,"2,36"
16009,"0,56,181"
20458,"0,211"
48538,"0,2,8,12,36,84"
11553,"28,221"
6219,"6,39,201,215,241"
70046,"28,168"
59730,"28,168"
27764,"1,206"
68439,"3,238"
52495,"3,34"
29352,"0,6,8,28,30,84,116"
15119,"0,14,42,152"
74113,"0,2,4,31,211"
12708,"0,16,67,128"
20590,"1,150"
19518,"1,2,196"
12686,"0,2,8,46,69,148"
54597,"2,23,26,160,234"
5958,"2,3,23,124,234"
50500,"2,5,35,191,227"
76076,"5,102,197"
74861,"6,9,28,32,85,117"
70849,"0,1,97,220"
76463,"1,17,50,54,74,138"
35458,"3,23,124"
46874,"0,1,7,10,17,206"
33187,"1,5,6,117,123"
64207,"6,9,141,155"
76127,"0,3,8,22,35,232"
50985,"5,89"
39873,"0,9,28,32,47,85"
38952,"0,115,253"
17353,"1,21,62,83"
29950,"0,1,15,51"
7732,"1,78,131,199"
38455,"23,207"
42841,"23,207"
5744,"1,54,70"
29129,"3,160,234"
22675,"35,73,143"
15491,"0,57"
4092,"2,23,24,134,169"
26274,"6,12,23,134,151,169,170,177,201"
53912,"23,204"
20808,"1,113"
69157,"2,6,9,23,32,47,246"
17540,"1,37,174"
68000,"6,187"
28748,"3,238"
69586,"1,25"
58029,"1,37,174"
38086,"0,48,60"
4295,"2,195"
13939,"0,1,29"
9860,"2,3,9,13,231"
39974,"0,30,149"
14031,"0,1,11,12,64,149"
57833,"3,124"
48801,"0,31,40,57,69,128,130"
10574,"6,122,187"
57004,"35,191"
35618,"1,82"
70241,"1,2,41,203"
9828,"2,3,34"
23725,"5,68"
56056,"0,2,12,22,36,84"
26015,"0,5,94"
22752,"0,52"
40235,"1,2,9,161"
17624,"0,1,13,48"
44075,"3,238"
58988,"0,2,6,28,46,85"
41822,"1,17,87"
43417,"2,23,61,214"
32336,"1,15,64,92"
59276,"0,8,22,38"
10959,"5,68,102"
10169,"1,23,167,169,180"
62771,"0,52"
63498,"1,2,17,86"
21011,"1,9,15,25,32,85"
13902,"0,1,2,8,13,17,86,196"
52846,"2,23,208"
3475,"0,10"
25282,"0,6,30,81,95"
58380,"0,94"
15215,"1,44,53,144"
1358,"23,160"
32691,"0,6,30,65,132"
50135,"0,91"
63970,"0,1,14,29,209"
26471,"3,147"
71208,"0,67"
54695,"0,7,57,142"
28401,248
40531,"0,7,80"
56478,"1,6,39,170,175,201,241"
62496,"6,24,39,187"
2706,"1,25,172,237"
42147,"0,9,28,255"
52205,"0,28,40,168"
46798,"0,28,40,182"
3360,"0,20,65"
54673,"0,2,8"
43490,"3,124"
30210,"1,25,123,239"
20453,"2,9,27,35"
18671,"3,34"
70358,"6,116"
54459,"0,1,98,129"
48216,"6,145,215"
74305,"0,126"
32315,"0,1,33,97"
37348,"23,134,204"
34692,"0,2,23,26,207,213"
74422,"0,4,7,91,115"
72994,"1,96"
32288,"43,121,137,183,195"
66942,"0,14,65,79"
70941,"5,68,227"
572,"0,3,22,28,34,38,59,135"
45383,"0,14,79"
27617,"0,20,56"
14896,"0,3,34,40,147"
5345,"0,16,88,163"
35298,"0,57,115"
64306,"1,17,50"
15618,"1,13,82,161"
58601,"1,11,12,92"
39030,"0,2,9,46,85"
63860,"1,15,35,64,191"
41006,"6,145"
59959,"2,24,43,252"
2749,"0,28,40,168,182"
63081,"6,170,175"
27607,"1,78,113"
43344,"0,52,129"
3717,"23,208"
1693,"0,67"
55581,"0,3,147,176"
51547,"0,12,30,31,52,97,132,153"
8835,"0,31,57,115,253"
33881,"1,196"
18341,"0,2,9,253"
55542,"1,44,71,83"
15246,"3,19,43,225"
18068,"0,1,30,31,159"
21298,"0,3,6,81"
25284,"0,1,2,8,13,41"
16617,"0,8,10,194"
43553,"0,8,10,194"
14223,"3,43,225,240,252"
55223,"0,4,12,84"
34877,"0,1,6,101,206,209"
14040,"0,2,3,5,6,10,35,73,232,236"
36340,"1,50,54,62,157,178"
37412,"1,92"
426,"1,11"
50516,"1,15,25,239"
74245,"1,60,76,217"
72509,"5,63"
31547,"3,5,6,35,227,232"
52669,"6,93"
11216,"2,24,26,194,240"
72736,"6,39,103"
34383,"0,16,88"
21420,"0,139"
17838,"28,186,251"
36846,"0,7,80"
34204,"0,14"
19067,"0,126,181"
17682,"2,23,112,160,198"
61161,"6,28,247"
36988,"5,89,230"
31021,"0,1,14,33,108"
7277,"0,1,15,54,74"
41680,"1,2,15,27,138,150,237"
76687,"1,11,58,242"
38806,"0,52,65"
53316,"0,12,33,65"
35022,"1,161,203"
64737,"4,9,23,27,35,103,112"
21957,"23,214"
51422,"0,2,9,180"
20455,"1,206"
30892,"0,22,31,255"
49096,"3,95,135"
22877,"1,11,37,50,123"
40030,"2,5,9,55,58,75"
8483,"0,1,14,62,99,109,138"
29516,"2,5,23,26,234"
73258,"3,23,124,173,246"
64610,"0,43,84,183"
62385,"0,31,40,255"
60239,"0,7,209"
73967,"3,19,34,155"
5417,"0,3,22,106"
33538,"1,3,11,12,74"
65540,"1,21,50,54,62,87,157"
22743,"1,21"
17709,"0,49,65"
11281,"0,10,46"
19615,"6,9,39,47,103,141"
1956,"2,61"
46150,"2,27"
1047,"0,10,23,35,73,207,233"
40370,"0,9,31,198,255"
70450,"2,61"
49036,"6,9,23,134,151"
17743,"1,5,64,70,227"
51632,"1,37,62,109"
71064,"0,14,42,152"
63602,"0,10,152"
28694,"0,4,7"
76373,"1,12,15,108,242"
14150,"5,185"
55002,"0,57,115,142"
5792,"6,9,23,103,134"
6901,"1,5,62,219"
39376,"1,11"
58176,"23,207"
75106,"1,5,58,102,185"
37445,"6,122"
44290,"0,28,40,247"
74150,"0,20"
57691,"0,42"
28252,"1,12,15,25,44,96"
64519,"0,69"
10864,"1,21,74,99,219"
38800,"6,145,241"
72879,"6,39,145"
4274,"23,173,207"
66787,"0,1,7,18,48"
42836,"3,238"
16629,"1,12,138"
56337,"6,117,194"
47777,"2,24,36,41"
73871,"0,253"
49889,"0,49,65,132"
56511,"2,9,240"
41672,"0,22,30"
57588,"1,3,6,39,72,151"
61431,"0,3,19,34,38,147"
19363,"3,238"
1321,"0,2,8,16,69"
65721,"0,94"
75003,"1,157"
15363,"0,1,33,108"
70557,"0,1,33,108"
76014,"43,137"
62707,"1,2,6,15,41,123"
67743,"1,9,15,55,108"
71877,"6,9,47,117,198"
32237,"5,9,55,141"
7455,"0,100"
49006,"6,28,201"
65549,"1,71"
57872,"5,68,102"
